airline_id,airline_name,airline_created_date,promotion_id,promotion_name,promotion_comments,reward_id,reward_name,reward_comments,redemption_id,redemption_date,passenger_id,miles_used
32,Global Jet 32,2005-05-23,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,20158,2026-02-06,8565,5544
14,Oceanic Air 14,1971-02-01,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,20159,2026-02-22,6471,20654
58,AeroSwift 58,1978-11-08,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,20160,2026-02-14,7851,6088
14,Oceanic Air 14,1971-02-01,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,20161,2026-01-16,8908,13337
22,Oceanic Air 22,1993-11-07,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,20162,2026-01-22,7082,24452
80,Global Jet 80,1981-07-11,476,Holiday Special 2026,Valid for flights over 1909 miles,739,Priority Boarding Coupon,Expiry: 57 days after redemption,20163,2026-02-14,8279,15513
14,Oceanic Air 14,1971-02-01,479,Holiday Special 2026,Valid for flights over 565 miles,785,Free Meal Coupon,Expiry: 51 days after redemption,20164,2026-02-08,9051,12075
92,Horizon Airways 92,1985-07-15,466,Summer Miles 2026,Valid for flights over 3976 miles,715,Lounge Access Coupon,Expiry: 47 days after redemption,20165,2026-02-08,9855,23018
82,Oceanic Air 82,1987-08-30,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,20166,2026-02-24,8650,2052
73,Horizon Airways 73,1989-01-26,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,20167,2026-02-01,9903,2944
98,SkyBound 98,1995-01-22,436,Holiday Special 2026,Valid for flights over 1518 miles,800,Free Meal Coupon,Expiry: 50 days after redemption,20168,2026-01-26,8173,16330
71,Horizon Airways 71,1997-06-17,424,First Class Access 2026,Valid for flights over 1467 miles,779,Lounge Access Coupon,Expiry: 31 days after redemption,20169,2026-02-23,9680,13214
22,Oceanic Air 22,1993-11-07,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,20170,2026-02-27,9640,4162
55,Horizon Airways 55,1970-06-13,439,Holiday Special 2026,Valid for flights over 4949 miles,705,Extra Baggage Coupon,Expiry: 60 days after redemption,20171,2026-01-15,6266,6519
70,SkyBound 70,1970-09-14,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20172,2026-01-28,7917,19619
12,Global Jet 12,2014-02-22,465,Black Friday Fly 2026,Valid for flights over 3040 miles,733,Double Points Coupon,Expiry: 40 days after redemption,20173,2026-02-06,7754,21915
58,AeroSwift 58,1978-11-08,496,Black Friday Fly 2026,Valid for flights over 4842 miles,772,Extra Baggage Coupon,Expiry: 40 days after redemption,20174,2026-03-01,6495,1686
93,SkyBound 93,2019-01-20,457,Business Class Upgrade 2026,Valid for flights over 1650 miles,710,Lounge Access Coupon,Expiry: 48 days after redemption,20175,2026-01-26,6856,22518
54,Global Jet 54,1981-01-15,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,20176,2026-02-22,8333,13343
71,Horizon Airways 71,1997-06-17,454,Black Friday Fly 2026,Valid for flights over 2303 miles,741,Priority Boarding Coupon,Expiry: 44 days after redemption,20177,2026-02-15,9097,16741
91,Global Jet 91,1979-09-29,406,Black Friday Fly 2026,Valid for flights over 2589 miles,702,Extra Baggage Coupon,Expiry: 71 days after redemption,20178,2026-01-15,9101,5795
12,Global Jet 12,2014-02-22,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,20179,2026-02-26,9524,11760
64,Global Jet 64,2009-04-15,485,Summer Miles 2026,Valid for flights over 3643 miles,799,Double Points Coupon,Expiry: 84 days after redemption,20180,2026-01-15,6905,8286
11,Global Jet 11,1993-07-11,489,Summer Miles 2026,Valid for flights over 3180 miles,757,Double Points Coupon,Expiry: 51 days after redemption,20181,2026-01-09,6530,22963
58,AeroSwift 58,1978-11-08,438,Holiday Special 2026,Valid for flights over 2786 miles,732,Lounge Access Coupon,Expiry: 64 days after redemption,20182,2026-02-26,6507,20035
50,Horizon Airways 50,2011-05-26,465,Black Friday Fly 2026,Valid for flights over 3040 miles,733,Double Points Coupon,Expiry: 40 days after redemption,20183,2026-02-28,8265,6659
4,SkyBound 4,1983-04-06,492,Black Friday Fly 2026,Valid for flights over 3942 miles,729,Double Points Coupon,Expiry: 70 days after redemption,20184,2026-01-11,8565,8216
3,Oceanic Air 3,1997-08-28,422,Summer Miles 2026,Valid for flights over 4211 miles,791,Lounge Access Coupon,Expiry: 31 days after redemption,20185,2026-01-21,6692,17913
9,AeroSwift 9,1970-05-09,487,Black Friday Fly 2026,Valid for flights over 4790 miles,758,Double Points Coupon,Expiry: 55 days after redemption,20186,2026-02-14,6036,10161
23,AeroSwift 23,1982-06-08,414,Black Friday Fly 2026,Valid for flights over 901 miles,778,Priority Boarding Coupon,Expiry: 44 days after redemption,20187,2026-01-11,7807,12617
16,SkyBound 16,1975-12-03,469,Summer Miles 2026,Valid for flights over 2081 miles,750,Double Points Coupon,Expiry: 59 days after redemption,20188,2026-02-12,5545,9049
16,SkyBound 16,1975-12-03,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,20189,2026-02-06,9394,13719
54,Global Jet 54,1981-01-15,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,20190,2026-02-08,6658,20252
13,SkyBound 13,1977-02-28,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20191,2026-02-02,6475,10447
15,Horizon Airways 15,1996-08-02,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,20192,2026-01-12,7625,4764
1,SkyBound 1,1974-11-29,448,First Class Access 2026,Valid for flights over 995 miles,781,Priority Boarding Coupon,Expiry: 62 days after redemption,20193,2026-01-20,9984,18654
50,Horizon Airways 50,2011-05-26,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,20194,2026-01-22,6950,7813
47,Oceanic Air 47,2001-02-17,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,20195,2026-01-08,8301,21264
91,Global Jet 91,1979-09-29,452,Summer Miles 2026,Valid for flights over 666 miles,782,Double Points Coupon,Expiry: 47 days after redemption,20196,2026-02-18,9936,12351
87,Horizon Airways 87,1998-02-24,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,20197,2026-01-26,7538,14308
37,Global Jet 37,2000-04-27,452,Summer Miles 2026,Valid for flights over 666 miles,782,Double Points Coupon,Expiry: 47 days after redemption,20198,2026-01-07,9615,9202
96,AeroSwift 96,1998-09-18,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,20199,2026-03-02,8046,11250
16,SkyBound 16,1975-12-03,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,20200,2026-02-19,7474,17316
14,Oceanic Air 14,1971-02-01,448,First Class Access 2026,Valid for flights over 995 miles,740,Free Meal Coupon,Expiry: 71 days after redemption,20201,2026-01-07,6209,20878
17,Global Jet 17,2016-06-22,481,Business Class Upgrade 2026,Valid for flights over 4930 miles,768,Lounge Access Coupon,Expiry: 89 days after redemption,20202,2026-02-09,7567,1335
72,Horizon Airways 72,1993-02-24,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,20203,2026-01-09,8941,14244
98,SkyBound 98,1995-01-22,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,20204,2026-01-22,8535,7127
81,SkyBound 81,1994-02-27,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,20205,2026-02-21,9731,18036
74,Horizon Airways 74,2000-04-28,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,20206,2026-01-05,8976,24505
4,SkyBound 4,1983-04-06,476,Holiday Special 2026,Valid for flights over 1909 miles,739,Priority Boarding Coupon,Expiry: 57 days after redemption,20207,2026-02-26,5807,11240
98,SkyBound 98,1995-01-22,435,Summer Miles 2026,Valid for flights over 3849 miles,771,Priority Boarding Coupon,Expiry: 84 days after redemption,20208,2026-02-15,6911,19379
21,Global Jet 21,1987-04-05,444,First Class Access 2026,Valid for flights over 2340 miles,770,Lounge Access Coupon,Expiry: 78 days after redemption,20209,2026-01-09,9279,6208
50,Horizon Airways 50,2011-05-26,492,Black Friday Fly 2026,Valid for flights over 3942 miles,726,Priority Boarding Coupon,Expiry: 79 days after redemption,20210,2026-01-31,7529,2450
92,Horizon Airways 92,1985-07-15,438,Holiday Special 2026,Valid for flights over 2786 miles,732,Lounge Access Coupon,Expiry: 64 days after redemption,20211,2026-02-14,9101,22328
78,Oceanic Air 78,1980-05-03,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,20212,2026-01-19,7690,20305
86,AeroSwift 86,1999-08-09,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,20213,2026-01-24,9556,8598
79,SkyBound 79,1989-04-02,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,20214,2026-01-05,7578,10400
75,Oceanic Air 75,2005-06-30,455,Holiday Special 2026,Valid for flights over 959 miles,704,Extra Baggage Coupon,Expiry: 35 days after redemption,20215,2026-02-10,5322,11980
36,Global Jet 36,1996-04-19,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,20216,2026-02-25,9102,2150
23,AeroSwift 23,1982-06-08,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,20217,2026-01-30,8562,10671
15,Horizon Airways 15,1996-08-02,492,Black Friday Fly 2026,Valid for flights over 3942 miles,751,Extra Baggage Coupon,Expiry: 56 days after redemption,20218,2026-01-18,8121,19367
16,SkyBound 16,1975-12-03,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,20219,2026-01-24,5398,16267
92,Horizon Airways 92,1985-07-15,479,Holiday Special 2026,Valid for flights over 565 miles,785,Free Meal Coupon,Expiry: 51 days after redemption,20220,2026-01-20,5647,1373
78,Oceanic Air 78,1980-05-03,466,Summer Miles 2026,Valid for flights over 3976 miles,735,Double Points Coupon,Expiry: 46 days after redemption,20221,2026-02-02,7761,21111
35,SkyBound 35,2003-05-26,420,First Class Access 2026,Valid for flights over 3191 miles,789,Double Points Coupon,Expiry: 35 days after redemption,20222,2026-02-18,6721,18363
82,Oceanic Air 82,1987-08-30,456,Black Friday Fly 2026,Valid for flights over 3648 miles,744,Double Points Coupon,Expiry: 84 days after redemption,20223,2026-02-27,7134,5981
68,Oceanic Air 68,2011-06-25,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20224,2026-01-31,5432,15545
9,AeroSwift 9,1970-05-09,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,20225,2026-01-17,9376,14197
3,Oceanic Air 3,1997-08-28,448,First Class Access 2026,Valid for flights over 995 miles,781,Priority Boarding Coupon,Expiry: 62 days after redemption,20226,2026-02-06,6846,4640
2,Horizon Airways 2,1974-06-11,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,20227,2026-01-19,8178,18574
6,AeroSwift 6,1979-05-14,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,20228,2026-01-03,7977,11464
73,Horizon Airways 73,1989-01-26,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,20229,2026-01-27,5518,11819
27,AeroSwift 27,1998-10-23,477,First Class Access 2026,Valid for flights over 4678 miles,767,Double Points Coupon,Expiry: 82 days after redemption,20230,2026-01-29,6136,2450
62,AeroSwift 62,1972-07-15,496,Black Friday Fly 2026,Valid for flights over 4842 miles,772,Extra Baggage Coupon,Expiry: 40 days after redemption,20231,2026-01-18,6760,4206
86,AeroSwift 86,1999-08-09,498,Holiday Special 2026,Valid for flights over 1676 miles,720,Free Meal Coupon,Expiry: 64 days after redemption,20232,2026-02-14,8645,5576
90,Global Jet 90,2013-12-21,414,Black Friday Fly 2026,Valid for flights over 901 miles,778,Priority Boarding Coupon,Expiry: 44 days after redemption,20233,2026-01-19,6794,9540
89,Oceanic Air 89,1981-03-21,436,Holiday Special 2026,Valid for flights over 1518 miles,800,Free Meal Coupon,Expiry: 50 days after redemption,20234,2026-02-08,5307,24002
8,SkyBound 8,2009-04-22,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,20235,2026-02-13,9883,22441
48,Oceanic Air 48,1996-07-04,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,20236,2026-02-17,7976,17909
91,Global Jet 91,1979-09-29,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,20237,2026-01-25,9450,9591
61,AeroSwift 61,1999-11-28,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,20238,2026-01-08,7670,22347
67,SkyBound 67,2014-03-26,477,First Class Access 2026,Valid for flights over 4678 miles,767,Double Points Coupon,Expiry: 82 days after redemption,20239,2026-01-24,7571,21231
84,Global Jet 84,2000-12-02,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,20240,2026-02-06,8933,14619
6,AeroSwift 6,1979-05-14,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,20241,2026-02-04,9651,20332
12,Global Jet 12,2014-02-22,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,20242,2026-01-21,8153,24932
89,Oceanic Air 89,1981-03-21,498,Holiday Special 2026,Valid for flights over 1676 miles,720,Free Meal Coupon,Expiry: 64 days after redemption,20243,2026-02-11,7083,5738
27,AeroSwift 27,1998-10-23,454,Black Friday Fly 2026,Valid for flights over 2303 miles,741,Priority Boarding Coupon,Expiry: 44 days after redemption,20244,2026-02-07,7871,7857
75,Oceanic Air 75,2005-06-30,482,First Class Access 2026,Valid for flights over 4221 miles,703,Free Meal Coupon,Expiry: 36 days after redemption,20245,2026-01-25,8719,17990
23,AeroSwift 23,1982-06-08,470,First Class Access 2026,Valid for flights over 3235 miles,743,Double Points Coupon,Expiry: 66 days after redemption,20246,2026-02-05,9240,2423
70,SkyBound 70,1970-09-14,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,20247,2026-01-05,9424,12085
68,Oceanic Air 68,2011-06-25,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,20248,2026-01-15,6890,2945
53,Horizon Airways 53,2013-05-06,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,20249,2026-01-11,5121,17592
98,SkyBound 98,1995-01-22,470,First Class Access 2026,Valid for flights over 3235 miles,786,Priority Boarding Coupon,Expiry: 89 days after redemption,20250,2026-02-17,5618,7237
53,Horizon Airways 53,2013-05-06,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,20251,2026-01-20,9288,8345
100,SkyBound 100,2011-02-14,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,20252,2026-02-08,6588,7642
13,SkyBound 13,1977-02-28,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,20253,2026-02-05,7127,9843
38,Oceanic Air 38,2017-05-27,448,First Class Access 2026,Valid for flights over 995 miles,740,Free Meal Coupon,Expiry: 71 days after redemption,20254,2026-02-17,5636,3992
17,Global Jet 17,2016-06-22,448,First Class Access 2026,Valid for flights over 995 miles,748,Double Points Coupon,Expiry: 83 days after redemption,20255,2026-01-08,6039,20509
70,SkyBound 70,1970-09-14,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,20256,2026-01-27,9396,15002
